0,1,-1.8282,-8.7473
0,2,-2.2777,-8.6176
0,3,-2.2032,-6.8525
0,4,-2.8487,-6.7487
0,5,-2.0150,-2.9071
0,6,-1.1178,-2.1803
0,7,-1.3702,0.0519
0,8,-4.4519,2.4918
1,1,-1.8059,-8.2196
1,2,-2.2471,-8.0638
1,3,-2.2404,-6.4502
1,4,-2.8723,-6.2815
1,5,-1.9547,-2.5048
1,6,-1.1055,-2.6605
1,7,-1.2751,-0.4326
1,8,-4.4036,2.2669
2,1,-1.7836,-7.6918
2,2,-2.2165,-7.5101
2,3,-2.2775,-6.0479
2,4,-2.8959,-5.8143
2,5,-1.8944,-2.1025
2,6,-1.0933,-3.1407
2,7,-1.1800,-0.9171
2,8,-4.3553,2.0419
2,9,-1.6309,-10.7460
3,1,-1.7614,-7.1640
3,2,-2.1859,-6.9563
3,3,-2.3147,-5.6455
3,4,-2.9196,-5.3470
3,5,-1.8341,-1.7002
3,6,-1.0811,-3.6209
3,7,-1.0849,-1.4017
3,8,-4.3070,1.8170
3,9,-1.5140,-10.2010
4,1,-1.7719,-6.5583
4,2,-2.2000,-6.5216
4,3,-2.3519,-5.2432
4,4,-2.9432,-4.8798
4,5,-1.7738,-1.2978
4,6,-1.0688,-4.1011
4,7,-1.0383,-1.9662
4,8,-4.3307,1.6664
4,9,-1.3971,-9.6558
5,1,-1.7825,-5.9527
5,2,-2.2142,-6.0868
5,3,-2.3652,-4.7890
5,4,-2.9267,-4.4905
5,5,-1.6604,-0.9215
5,6,-1.0921,-4.4818
5,7,-0.9917,-2.5308
5,8,-4.3544,1.5159
5,9,-1.2802,-9.1107
6,1,-1.7930,-5.3470
6,2,-2.2283,-5.6520
6,3,-2.3786,-4.3347
6,4,-2.9103,-4.1011
6,5,-1.5470,-0.5451
6,6,-1.1154,-4.8625
6,7,-0.9452,-3.0953
6,8,-4.3781,1.3653
6,9,-1.2443,-8.6003
7,1,-1.6829,-4.9188
7,2,-2.2425,-5.2173
7,3,-2.3919,-3.8805
7,4,-2.8939,-3.7118
7,5,-1.4337,-0.1687
7,6,-1.1387,-5.2432
7,7,-0.8986,-3.6599
7,8,-4.4018,1.2148
7,9,-1.2083,-8.0898
8,1,-1.5727,-4.4905
8,2,-2.1238,-4.6289
8,3,-2.4052,-3.4263
8,4,-2.8774,-3.3224
8,5,-1.3203,0.2077
8,6,-1.2721,-5.5807
8,7,-0.8439,-4.0752
8,8,-4.4255,1.0642
8,9,-1.1723,-7.5793
9,1,-1.4626,-4.0622
9,2,-2.0051,-4.0406
9,3,-2.4204,-3.0153
9,4,-2.8610,-2.9331
9,5,-1.2595,0.5488
9,6,-1.4055,-5.9181
9,7,-0.7892,-4.4905
9,8,-4.4440,0.8825
9,9,-1.1898,-7.1380
10,1,-1.3524,-3.6339
10,2,-1.8864,-3.4522
10,3,-2.4355,-2.6043
10,4,-2.8446,-2.5437
10,5,-1.1987,0.8899
10,6,-1.6830,-6.3334
10,7,-0.7345,-4.9058
10,8,-4.4625,0.7008
10,9,-1.2073,-6.6968
11,1,-1.2474,-3.1991
11,2,-1.7759,-3.0174
11,3,-2.4507,-2.1933
11,4,-2.8668,-2.1284
11,5,-1.1378,1.2311
11,6,-1.9605,-6.7487
11,7,-0.7153,-5.4768
11,8,-4.4810,0.5191
11,9,-1.2247,-6.2555
12,1,-1.1424,-2.7644
12,2,-1.6655,-2.5827
12,3,-2.4658,-1.7823
12,4,-2.8890,-1.7131
12,5,-1.0770,1.5722
12,6,-2.2380,-7.1640
12,7,-0.6960,-6.0479
12,8,-4.4995,0.3374
12,9,-1.1398,-5.9116
13,1,-1.0374,-2.3296
13,2,-1.5551,-2.1479
13,3,-2.4810,-1.3714
13,4,-2.9112,-1.2978
13,5,-1.0162,1.9134
13,6,-2.4795,-7.4443
13,7,-0.6768,-6.6189
13,8,-4.5293,0.2725
13,9,-1.0549,-5.5677
14,1,-0.9324,-1.8948
14,2,-1.4447,-1.7131
14,3,-2.4961,-0.9604
14,4,-2.9333,-0.8825
14,5,-0.9554,2.2545
14,6,-2.7209,-7.7247
14,7,-0.6960,-7.0732
14,8,-4.5591,0.2077
14,9,-0.9700,-5.2237
14,10,-3.9177,7.4495
15,1,-0.8613,-1.2373
15,2,-1.3846,-1.1875
15,3,-2.4839,-0.5840
15,4,-2.9555,-0.4672
15,5,-0.8945,2.5957
15,6,-2.9624,-8.0050
15,7,-0.7151,-7.5274
15,8,-4.5889,0.1428
15,9,-0.8851,-4.8798
15,10,-3.8637,7.1900
16,1,-0.7902,-0.5797
16,2,-1.3245,-0.6619
16,3,-2.4716,-0.2077
16,4,-2.9777,-0.0519
16,5,-0.8391,2.9677
16,6,-3.2039,-8.2853
16,7,-0.7343,-7.9816
16,8,-4.6187,0.0779
16,9,-0.8035,-4.3174
16,10,-3.8096,6.9304
17,1,-0.7192,0.0779
17,2,-1.2644,-0.1363
17,3,-2.4593,0.1687
17,4,-2.9906,0.3288
17,5,-0.7837,3.3397
17,6,-3.4453,-8.5657
17,7,-0.7535,-8.4359
17,8,-4.6613,0.0952
17,9,-0.7220,-3.7550
17,10,-3.7556,6.6708
18,1,-0.6816,0.5840
18,2,-1.2043,0.3893
18,3,-2.4470,0.5451
18,4,-3.0034,0.7095
18,5,-0.7283,3.7118
18,6,-3.8511,-8.6825
18,7,-0.9495,-9.1453
18,8,-4.7039,0.1125
18,9,-0.6405,-3.1927
18,10,-3.7015,6.4113
19,1,-0.6440,1.0902
19,2,-1.1843,0.8630
19,3,-2.4348,0.9215
19,4,-3.0162,1.0902
19,5,-0.6729,4.0838
19,6,-4.2568,-8.7993
19,7,-1.1456,-9.8548
19,8,-4.7465,0.1298
19,9,-0.6544,-2.7514
19,10,-3.6582,5.8986
20,1,-0.6063,1.5963
20,2,-1.1643,1.3368
20,3,-2.4225,1.2978
20,4,-3.0290,1.4709
20,5,-0.6175,4.4559
20,6,-4.6226,-8.9117
20,7,-1.3416,-10.5640
20,8,-4.7239,0.3582
20,9,-0.6683,-2.3101
20,10,-3.6148,5.3860
21,1,-0.5687,2.1025
21,2,-1.1443,1.8105
21,3,-2.4177,1.7183
21,4,-3.0418,1.8516
21,5,-0.5620,4.8279
21,6,-4.9884,-9.0242
21,8,-4.7013,0.5866
21,9,-0.6822,-1.8689
21,10,-3.5715,4.8733
22,1,-0.4851,2.5437
22,2,-1.1243,2.2842
22,3,-2.4130,2.1388
22,4,-3.0547,2.2323
22,5,-0.5470,5.1848
22,6,-5.3542,-9.1367
22,8,-4.6786,0.8150
22,9,-0.6960,-1.4276
22,10,-3.5281,4.3607
23,1,-0.4015,2.9850
23,2,-1.0410,2.8898
23,3,-2.4083,2.5593
23,4,-3.0788,2.5853
23,5,-0.5319,5.5417
23,6,-5.6354,-9.1263
23,8,-4.6560,1.0435
23,9,-0.6527,-0.9150
23,10,-3.5077,3.9194
24,1,-0.3179,3.4263
24,2,-0.9577,3.4955
24,3,-2.4035,2.9798
24,4,-3.1029,2.9383
24,5,-0.5169,5.8986
24,6,-5.9166,-9.1159
24,8,-4.6334,1.2719
24,9,-0.6094,-0.4023
24,10,-3.4874,3.4782
24,11,-4.3022,7.5793
25,1,-0.2343,3.8675
25,2,-0.8743,4.1011
25,3,-2.3988,3.4003
25,4,-3.1269,3.2913
25,5,-0.5018,6.2555
25,6,-6.1978,-9.1055
25,8,-4.6478,1.4432
25,9,-0.5662,0.1103
25,10,-3.4670,3.0369
25,11,-4.1634,7.1034
26,1,-0.1507,4.3088
26,2,-0.8227,4.5554
26,3,-2.4381,3.7507
26,4,-3.1510,3.6443
26,5,-0.4867,6.6124
26,6,-6.4790,-9.0952
26,8,-4.6622,1.6145
26,9,-0.5229,0.6230
26,10,-3.4466,2.5957
26,11,-4.0246,6.6276
27,1,-0.0851,4.7612
27,2,-0.7710,5.0096
27,3,-2.4775,4.1011
27,4,-3.1751,3.9973
27,5,-0.4717,6.9693
27,6,-6.7602,-9.0848
27,8,-4.6767,1.7858
27,9,-0.5309,1.0486
27,10,-3.4262,2.1544
27,11,-3.8858,6.1517
28,1,-0.0196,5.2136
28,2,-0.7194,5.4638
28,3,-2.5169,4.4515
28,4,-3.2092,4.3192
28,5,-0.4566,7.3262
28,6,-7.0715,-9.0692
28,8,-4.6911,1.9571
28,9,-0.5389,1.4743
28,10,-3.3834,1.6288
28,11,-3.8778,5.4855
29,1,0.0459,5.6659
29,2,-0.6677,5.9181
29,3,-2.5563,4.8020
29,4,-3.2433,4.6410
29,5,-0.4415,7.6831
29,6,-7.3828,-9.0536
29,8,-4.7055,2.1284
29,9,-0.5470,1.9000
29,10,-3.3406,1.1032
29,11,-3.8698,4.8193
30,1,0.1114,6.1183
30,2,-0.5960,6.3334
30,3,-2.5956,5.1524
30,4,-3.2774,4.9629
30,6,-7.6942,-9.0381
30,8,-4.6794,2.3188
30,9,-0.5550,2.3257
30,10,-3.2978,0.5775
30,11,-3.8618,4.1530
31,1,0.1769,6.5707
31,2,-0.5243,6.7487
31,3,-2.6350,5.5028
31,4,-3.3115,5.2847
31,6,-8.0055,-9.0225
31,8,-4.6534,2.5091
31,9,-0.5630,2.7514
31,10,-3.2550,0.0519
31,11,-3.7484,3.4176
32,1,0.2424,7.0231
32,2,-0.4526,7.1640
32,3,-2.7602,5.8727
32,4,-3.3455,5.6066
32,6,-8.3168,-9.0069
32,8,-4.6273,2.6995
32,9,-0.5602,3.2290
32,10,-3.2634,-0.3530
32,11,-3.6350,2.6822
33,1,0.3079,7.4755
33,2,-0.3809,7.5793
33,3,-2.8854,6.2425
33,4,-3.4395,5.8454
33,8,-4.6012,2.8898
33,9,-0.5574,3.7066
33,10,-3.2718,-0.7579
33,11,-3.5217,1.9467
34,3,-3.0106,6.6124
34,4,-3.5334,6.0842
34,8,-4.5751,3.0802
34,9,-0.5545,4.1842
34,10,-3.2803,-1.1629
34,11,-3.3722,1.2113
35,3,-3.1358,6.9823
35,4,-3.6273,6.3230
35,8,-4.5490,3.2705
35,9,-0.5517,4.6618
35,10,-3.2887,-1.5678
35,11,-3.2227,0.4759
36,3,-3.2343,7.2159
36,4,-3.7212,6.5618
36,8,-4.5372,3.4470
36,9,-0.5489,5.1394
36,10,-3.2971,-1.9727
36,11,-3.0732,-0.2596
37,3,-3.3328,7.4495
37,4,-3.8151,6.8006
37,8,-4.5254,3.6235
37,9,-0.5542,5.3990
37,10,-3.2896,-2.5126
37,11,-2.9321,-0.8955
38,3,-3.4312,7.6831
38,4,-3.9201,7.0515
38,8,-4.5137,3.8000
38,9,-0.5595,5.6585
38,10,-3.2820,-3.0525
38,11,-2.7910,-1.5314
39,4,-4.0250,7.3024
39,8,-4.5019,3.9765
39,9,-0.5648,5.9181
39,10,-3.2745,-3.5924
39,11,-2.6500,-2.1674
40,4,-4.1300,7.5533
40,8,-4.4901,4.1530
40,9,-0.5701,6.1777
40,10,-3.2669,-4.1323
40,11,-2.5089,-2.8033
41,8,-4.4450,4.1946
41,9,-0.5741,6.1925
41,10,-3.2594,-4.6722
41,11,-2.4971,-3.5496
41,12,-1.7836,-10.7720
41,13,-1.2722,-10.4600
42,8,-4.3999,4.2361
42,9,-0.5781,6.2073
42,10,-3.2987,-5.0918
42,11,-2.4852,-4.2958
42,12,-1.7931,-10.2270
42,13,-1.2517,-9.8029
43,8,-4.3549,4.2776
43,9,-0.5821,6.2221
43,10,-3.3381,-5.5114
43,11,-2.4734,-5.0421
43,12,-1.8026,-9.6818
43,13,-1.2312,-9.1453
44,8,-4.3098,4.3192
44,9,-0.5861,6.2370
44,10,-3.3775,-5.9311
44,11,-2.4616,-5.7883
44,12,-1.8121,-9.1367
44,13,-1.2106,-8.4878
45,8,-4.2647,4.3607
45,9,-0.5901,6.2518
45,10,-3.4169,-6.3507
45,11,-2.4261,-6.4891
45,12,-1.8216,-8.5916
45,13,-1.2015,-8.0141
46,8,-4.2527,4.4386
46,9,-0.5942,6.2666
46,10,-3.4562,-6.7703
46,11,-2.3907,-7.1900
46,12,-1.8292,-7.9167
46,13,-1.1923,-7.5404
47,8,-4.2408,4.5164
47,9,-0.5982,6.2815
47,10,-3.4956,-7.1900
47,11,-2.3553,-7.8908
